formula,predicted_Tc,efermi,band_gap
Li4Sn1P2O8,56.12025451660156,1.99745737,3.1841000000000004
Na1H6C1S1N1O3,56.112613677978516,-0.67916731,2.9697
Sr2Ni1Se2Cl2O6,56.07667922973633,1.75663179,3.3870000000000005
Na3Si1Ni1C1O7,56.07313919067383,1.70131644,0.0
Na3Si1Ni1C1O7,56.07313919067383,1.70131644,0.0
Na3Si1Ni1C1O7,56.07313919067383,1.70131644,0.0
K4Hf1C8O21,56.06692123413086,-0.9475488,0.5168999999999999
K1Be2B3O7,56.010093688964844,-0.09944659,5.5029
Li2Ti1P1O4F1,55.99524688720703,5.67951532,0.0097000000000004
Al1V1P2C2N2O9,55.99260330200195,-0.44715082,2.7338
Al1V1P2C2N2O9,55.99260330200195,-0.44715082,2.7338
Si1Hg3S2F6,55.833465576171875,-0.9798341,2.7984
P1C2N1O4,55.820369720458984,-0.64280054,3.6927
Na3Cr1Si1C1O7,55.815208435058594,1.93437052,2.4022
Na3Cr1Si1C1O7,55.815208435058594,1.93437052,2.4022
Ca4Al2H22C1O20,55.81175231933594,0.10309249,4.3173
Ca4Al2H22C1O20,55.81175231933594,0.10309249,4.3173
Li1Mn2P2O8F2,55.76044464111328,0.72165157,0.2167
Na4Al3Si3H1O13,55.73482131958008,0.46478134,4.0558000000000005
Na4Al3Si3H1O13,55.73482131958008,0.46478134,4.0558000000000005
Sr7Ca2Al3O12F3,55.71548080444336,6.80317433,4.1698
Na3Ni1P1C1O7,55.71259689331055,1.65025264,3.8394
Na3Ni1P1C1O7,55.71259689331055,1.65025264,3.8394
Na3Co1B1As1O7,55.702125549316406,1.61578713,0.3547999999999998
Li3Ni1P2O8,55.599761962890625,2.56431451,0.1985000000000001
Li3Ni1P2O8,55.599761962890625,2.56431451,0.1985000000000001
Na3Cr1P1C1O7,55.584327697753906,2.83992351,2.4999
Na3Ni1B1As1O7,55.583091735839844,1.46252421,0.0
Na3Ni1B1As1O7,55.583091735839844,1.46252421,0.0
Ca1Zr3Si1S5O24,55.551971435546875,0.44828208,2.5626
Pr1H3C1S1O7,55.54233169555664,0.25171306,4.6161
Na2In4Ga4Si1S11O48,55.50154495239258,2.48063383,1.0331
Al1H5Se2O8,55.43695068359375,4.6700721,4.4382
Na8Sc3Nb1Si5S1O24,55.37504196166992,2.15747822,2.2222
Na3Cr1As1C1O7,55.33988952636719,2.57722621,1.5635000000000003
Ca1Ti3Si1S5O24,55.277339935302734,0.50692396,1.6636
Li4Ni2P4H3O16,55.27566146850586,1.13751513,0.0
Li4Ni2P4H3O16,55.27566146850586,1.13751513,0.0
Ni1Ag4P6H6O18,55.20741271972656,0.43675166,0.0
Na3Ni1As1C1O7,55.146507263183594,1.45761309,3.304
Na3Ni1As1C1O7,55.146507263183594,1.45761309,3.304
Li1Mn1S1O4F1,55.117820739746094,1.47628188,3.9043
Sr4Tl2C1O9,55.105506896972656,3.79993699,1.3472999999999995
K3Tm1Si2O7,55.09506607055664,1.02827021,3.755500000000001
Ca2Mn2Si4H6O17,55.0783805847168,1.47424083,0.0742
Hg1C1N2,55.02423858642578,0.18213636,2.4669
Co2B1P3H6O14,54.98725891113281,4.10595216,3.0194
Li6Mn2B4S1O16,54.978187561035156,0.877256,1.6433999999999995
Li6Mn2B4S1O16,54.978187561035156,0.877256,1.6433999999999995
K1Na22C2S9Cl1O42,54.91001510620117,5.23119247,4.3544
U1P2C2N2O8,54.821006774902344,-0.67100064,0.3519
Mg1Ti2Si2Ag4O10,54.74815368652344,2.78956028,1.0054000000000003
Si1H12N2O4F6,54.73036193847656,4.33638999,6.159
Li1H3Se2O6,54.716217041015625,0.48286167,4.011399999999999
Na2Mn3P2H2C8O18,54.64176940917969,0.31817152,0.4316
K2U1H6C2S1O13,54.6374626159668,1.12114173,1.4061
Ca3Al2S1O8F8,54.61528778076172,0.58092211,0.691
Cs1As1H6C2Se2,54.608375549316406,-0.04398878,2.2104
Ni1H18I10N6,54.56556701660156,1.53171495,0.2703
V1H12C6N1O4,54.54452896118164,1.41733014,3.0515
P1H12C2N6O3F1,54.46390914916992,-1.17180567,5.0108
Al1Bi3Se2Cl1O8,54.4349365234375,4.12360567,0.0
Na3Co1B1P1O7,54.40087890625,1.89406817,0.1369
Ca1Si1H2O4,54.39703369140625,1.06457167,5.1408
Li3Ca1P1C1O7,54.38697052001953,0.72160055,4.872999999999999
Li3Ca1P1C1O7,54.38697052001953,0.72160055,4.872999999999999
Cs1Li2H6N3,54.386192321777344,1.28093945,0.6641000000000001
Na1Nd1P2H2C1O7,54.383934020996094,0.53229485,0.2502999999999999
Ni1Ag1O2,54.360225677490234,2.97876164,0.0
Na10Be4Si4O17,54.307498931884766,1.93058221,4.2525
Mg1C2S2N6O14,54.265892028808594,-2.30326956,0.0939000000000001
Na1Dy1P2H2C1O7,54.201820373535156,0.78852434,0.4580999999999999
Na2Sc4Ga4Si1S11O48,54.19036865234375,1.30005581,2.0242000000000004
Na10Ca4Hf4Si5S7O48,54.182289123535156,1.87538734,3.3466000000000005
K2Li1H6N3,54.17823791503906,1.85688084,2.3848000000000003
Li4Mn1P2O8,54.08576965332031,1.07927747,4.124
Na12Ca2Ta4Si9O36,54.05656433105469,2.18156393,2.8515999999999995
Hg1H10C2S2O8,54.02349853515625,1.90099623,3.2019
Na3Cr1B1As1O7,54.002601623535156,0.99233874,2.178
Ca3Al2S1O16,53.99607849121094,-0.26437903,0.3358999999999999
Ga1P2C3N2O8F1,53.98204803466797,-2.3842889,0.0
Re1H12C4O5F1,53.94425964355469,-2.16990694,2.968
Li5Mn6O12,53.928199768066406,2.38464137,1.2066
Na2Mg4Ti4Si1S11O48,53.91973876953125,1.50555597,1.2167
Na1Ca9Ti9Nb1Si10O50,53.861968994140625,2.50402417,2.8416
Li4Mn1H6S4O18,53.80522918701172,0.36431413,4.412
Li2Ni1Bi1O4,53.7969970703125,4.63949559,0.0
Li2Ni1Bi1O4,53.7969970703125,4.63949559,0.0
Na3Co1Si1B1O7,53.7510986328125,2.03097368,0.0
Na3Co1Si1B1O7,53.7510986328125,2.03097368,0.0
Na3Co1P1C1O7,53.73455810546875,1.6181295,2.8697
Nd1C3S3O18F9,53.7044677734375,-3.23869346,0.0
Na3Zn1P1C1O7,53.69610595703125,1.17097511,3.8113
Na4Ca2Si1S2O12,53.66841125488281,1.89046822,3.3048
Er2Si1Se1O4,53.65782928466797,5.16366418,2.5586
Na3Li3Mn2P2C2O14,53.65536880493164,2.00694433,3.5219
Na3Li3Mn2P2C2O14,53.65536880493164,2.00694433,3.5219
Mg30V1Si1O32,53.56047058105469,6.77717298,1.8949000000000007
Na3Al1P3N1O9,53.508689880371094,1.73596999,4.9929
Ca11Si4S1O18,53.47100830078125,2.61433355,3.5249
Li1V1P3H14O16,53.43781280517578,3.14435019,1.2366
Li1Mn1V1P2O8F2,53.436378479003906,1.47980301,0.0
Na8Mg3Zr1Si3S3O24,53.419189453125,2.5385599,2.8511
Al1H6N2F3,53.41804504394531,-1.59497949,5.8135
Tc1H12C4S2Cl4O2,53.40538787841797,0.45977311,1.0245
Tl1H12C4S2I3O2,53.40138244628906,-1.27204785,1.8029
K1P4C4O8,53.38452911376953,-1.14615962,0.0010000000000001
Cs2Li1As1O4,53.372528076171875,0.47896448,3.7302
Na3Co1As1C1O7,53.2484245300293,1.55607565,2.6166
Na3Co1Si1C1O7,53.1817626953125,1.4537449,1.2908
Na3Co1Si1C1O7,53.1817626953125,1.4537449,1.2908
Na3Cr1Si1B1O7,53.161460876464844,1.3200296,0.6675000000000002
Na3Cr1Si1B1O7,53.161460876464844,1.3200296,0.6675000000000002
Na2Mg4Si1Ge4S11O48,53.15219497680664,2.46584224,0.5554000000000001
Na1Li1Ni1P1O4F1,53.13261413574219,6.31040125,4.5594
Na1Li1Ni1P1O4F1,53.13261413574219,6.31040125,4.5594
Li4Be3As3Br1O12,53.09654235839844,-0.13608214,3.8547
Na6Ca16Nb8Si3S33O144,53.08633804321289,1.12641573,0.0887999999999999
Ca3Ni2H8C10S8O26,53.0701904296875,0.26806951,0.0
Ca3Ni2H8C10S8O26,53.0701904296875,0.26806951,0.0
Na1H18C9I1N3O3,53.05248260498047,-0.92071831,0.1662
U1Ag2P2H2C1O8,52.98709487915039,3.03008692,1.3522999999999998
Na4Al3Si9Cl1O24,52.96491241455078,1.31378229,4.5204
Na4Al3Si9Cl1O24,52.96491241455078,1.31378229,4.5204
Al2H10S3O17,52.899940490722656,5.80058262,5.8229
Li2Be1Si1O4,52.87705993652344,1.62870682,6.046099999999999
Li2Be1Si1O4,52.87705993652344,1.62870682,6.046099999999999
Na5Ni2P2C2O14,52.8453369140625,1.01118695,0.0
Na5Ni2P2C2O14,52.8453369140625,1.01118695,0.0
Li4V2P4H3O16,52.831504821777344,3.19194112,0.5921000000000003
Ca1Hf3Si1S5O24,52.79474639892578,0.70796662,3.1729000000000003
H10C2N2O5,52.77627182006836,-0.8173384,3.4173
V1H8C2N1O3,52.77216339111328,1.3877571,3.032
Rb2Cd1C2N1Cl1O8,52.757659912109375,-1.10385422,0.0
Si2Hg6O7,52.74299621582031,0.90127674,1.5122
Mn2Hg1C10O10,52.703102111816406,-0.35155039,2.9755000000000003
Na10Sc1Ta7Si12O48,52.670127868652344,1.48816316,3.6398
Zn4P3C3N3O13,52.65367889404297,-2.41865511,0.0
Na2Mg4Si1Sn4S11O48,52.64329528808594,2.75032483,0.5614999999999997
Na1Li5Mn2P2C2O14,52.63947677612305,2.05263115,3.5994999999999995
Na1Li5Mn2P2C2O14,52.63947677612305,2.05263115,3.5994999999999995
Li3Mn1Al2O6,52.63085174560547,2.32643034,1.4500000000000002
Li3Mn1Al2O6,52.63085174560547,2.32643034,1.4500000000000002
Ca1Mg1U1H24C3O23,52.62353515625,-1.41273405,2.3373
Sr1Ni2Te3Cl2O8,52.59926986694336,2.38715875,3.1308
Cs2Li2Si1O4,52.58592987060547,1.65742082,3.8531
Cs2Li2Si1O4,52.58592987060547,1.65742082,3.8531
Na6Cr2C4S1O16,52.57567596435547,3.68290384,0.0
Na3Ni1B1P1O7,52.55908203125,1.60567197,0.0
Na3Ni1B1P1O7,52.55908203125,1.60567197,0.0
Li1Ag1O2,52.51943588256836,0.62415795,0.6091000000000001
K3Na2Li1Te1O6,52.47998046875,1.64185956,2.2126
Cr4Si2Cl2O7,52.476295471191406,2.80893005,2.3203
Na3V1Si1C1O7,52.3907470703125,2.64842587,1.5607000000000002
Na3V1Si1C1O7,52.3907470703125,2.64842587,1.5607000000000002
Al1P3H6O12,52.364295959472656,-0.14932845,5.4786
Na6Ca2Hf2Si3S3O24,52.35033416748047,2.08605983,2.5415
Na4Ni3Sb2O10,52.31938934326172,4.66210033,0.0
K1Li3Ca7Ti2Si12O36F2,52.20584487915039,1.42806931,3.5221
K1Li3Ca7Ti2Si12O36F2,52.20584487915039,1.42806931,3.5221
Li2Mn1V1P2O8F2,52.1918830871582,1.72491742,0.8944999999999999
Mo1H12C2N6O4,52.18336486816406,3.2321531,4.4599
Na13Mn5Si12O36,52.107757568359375,3.49742179,0.4599999999999999
U1C4S2N2O10,52.089439392089844,-0.36074537,1.7968000000000002
Rb1Li2H6N3,52.057586669921875,0.0257748,1.9381
Na5Ca7Zr2Ti1Mn1Si8O32F4,52.039947509765625,1.688134,0.179
Na6Co2B4S1O16,52.0103874206543,1.40388436,0.1406999999999998
Li3Mn1P1C1O7,51.972354888916016,1.79853412,3.8051
Li3Mn1P1C1O7,51.972354888916016,1.79853412,3.8051
Na3V1As1C1O7,51.910865783691406,3.01661155,1.2654999999999994
Na8Al3Ga3Si6Cl2O24,51.84276580810547,-0.42986701,4.4061
Na8Al3Ga3Si6Cl2O24,51.84276580810547,-0.42986701,4.4061
Na4Al3Ge3Br1O12,51.83987808227539,-0.75532011,3.8809
H18Ru1C6S3N3Cl1O3,51.792808532714844,0.35026461,3.3993
Na1Al1S2O20,51.733177185058594,-1.9029089,0.0
Na6Sc3Ta1Si4S2O24,51.693023681640625,1.8886903,3.0874
Na1Ca3U1H16C3S1O25F1,51.644100189208984,-0.87637461,0.4796999999999999
Ca3Si1H14C1S1O10,51.61064147949219,-0.20794049,2.1723
Ca3Si1H14C1S1O10,51.61064147949219,-0.20794049,2.1723
Li4V1P2O8F2,51.59886169433594,0.80284748,1.5804999999999998
Na3V1B1As1O7,51.576595306396484,1.66844463,2.2396000000000003
Na3Li2Al1Si2O8,51.571449279785156,1.4723095,4.051
Na3Li2Al1Si2O8,51.571449279785156,1.4723095,4.051
Na3Li2Al1Si2O8,51.571449279785156,1.4723095,4.051
H13C4S2N1O6,51.50946807861328,-1.58942442,2.7885
Li3Mn4Sb1O8,51.502567291259766,4.78384142,0.0
Li1Mg30Mn1O32,51.49716567993164,4.45616936,1.5303000000000004
Sr4Al6Te1O12,51.49711227416992,1.8677129,2.838
Al1S2N1Cl4,51.41320037841797,-1.21868979,2.1062000000000003
Ni1H8Cl2O4,51.388885498046875,3.69764921,4.3162
Na14Ca4Hf4Si7S5O48,51.37142562866211,2.27287579,3.1118
Al1Sn3Se2Cl1O8,51.31243896484375,3.82946045,2.614
Na2Mn1Ni1O4,51.3085823059082,3.9244569,0.0
H8C1S1N4O4,51.305625915527344,-0.48384007,5.1351
Ca2Al1H10I1O8,51.28993606567383,-0.37817429,3.7769
Te1C2N4O8,51.288761138916016,-1.63210849,0.2203999999999999
Na5Li1Mn2O8,51.287906646728516,0.84464125,1.7783999999999998
Na8Sc3Ta1Si5S1O24,51.27647018432617,2.21255199,3.0532
Ag1B1O2,51.21919250488281,1.33843443,1.2098999999999998
Na1Ca1Be2B2O6F1,51.20702362060547,1.07035461,5.0458
Li1Ca1Ta2O6F1,51.20281982421875,1.24878954,3.6629
Ho2Si1Se1O4,51.179500579833984,5.11704126,2.5613
P1H6C1N1O3,51.12055969238281,-0.99915095,5.132499999999999
H21Os1C9N1O7,51.100589752197266,-0.79105448,2.0118
Ni1H12N6O4,51.071495056152344,-0.12257422,2.1361
Ag1H12C4S5N1,51.059608459472656,1.27862782,1.747
H9C1N5Cl2,50.95849609375,-0.52088511,4.5109
Rb1Li1Mg14O15,50.94580841064453,3.41232787,1.2721
Na2La4Sc4Si1S11O48,50.91263961791992,1.23756484,2.2303
Na2Ti1Ni1O4,50.877159118652344,3.70125799,1.509
H18Ir1C6S3Cl3O3,50.874900817871094,-0.99914158,2.6683
Rb2Li1V1P2O8,50.87287139892578,2.28293583,2.695
Na3Cr1B1P1O7,50.86552429199219,1.41798262,2.8333000000000004
Na10Sc6Ta2Si7S5O48,50.84959030151367,1.63230039,3.0344000000000007
Rb5Si2Ni1O8,50.78746795654297,0.8394448,0.002
Rb5Si2Ni1O8,50.78746795654297,0.8394448,0.002
Na6Cr2B4S1O16,50.75659942626953,1.16161342,0.0
Mg2Al2Si1H4O9,50.750274658203125,6.45296889,5.0585
Mg2Al2Si1H4O9,50.750274658203125,6.45296889,5.0585
Li3Al3P3H2O14F1,50.74762725830078,2.56868788,5.7714
Li3Al3P3H2O14F1,50.74762725830078,2.56868788,5.7714
Na2Mg4Zr4Si1S11O48,50.65167999267578,1.56027177,2.2274
Li4Zn1P2O8,50.629913330078125,0.34190563,4.676
Ca1Si1Ge3S5O24,50.60948944091797,1.18922861,0.6953
Li7Mn3Si2O12,50.597320556640625,3.85304844,1.2906000000000004
Li7Mn3Si2O12,50.597320556640625,3.85304844,1.2906000000000004
Rb2Li2Si1O4,50.552337646484375,0.85861212,3.8516
Rb2Li2Si1O4,50.552337646484375,0.85861212,3.8516
Li5Ni3Sb2O10,50.49967575073242,6.07624543,0.2321999999999997
Li5Ni3Sb2O10,50.49967575073242,6.07624543,0.2321999999999997
Al1Tl1O2,50.469459533691406,3.43592426,2.197
Na5Mn2P2C2O14,50.468711853027344,1.43932481,0.0
Sr5Ca1Al2O8F2,50.40404510498047,6.9146178,4.369
Na6V2C4S1O16,50.36786651611328,2.6345248,2.4345
Li9Mn2P4H1O18,50.352569580078125,1.99760136,1.0722
Li4Mn5O10,50.352195739746094,2.9965732,0.4822999999999999
Li4Si2Ni1O7,50.34375762939453,1.68341617,3.4342
Li4Si2Ni1O7,50.34375762939453,1.68341617,3.4342
Li4Si2Ni1O7,50.34375762939453,1.68341617,3.4342
Na12Ca2Nb4Si9O36,50.33110809326172,2.09506249,2.1783
Cs4C1O4,50.32110595703125,1.74811531,1.1297
Li4V1P2O8,50.299381256103516,3.38605321,3.2092
Na6Ca3Hf1Si2S4O24,50.27098083496094,1.98446318,3.0976
Cs3Al1Ge2O7,50.25986099243164,0.85391554,3.4472
Ca1Al2Si3W3O10,50.181884765625,4.03458347,0.1756999999999999
Ca1Al2Si3W3O10,50.181884765625,4.03458347,0.1756999999999999
Ca3Si2H6O10,50.16875457763672,1.25496274,4.856300000000001
Ca2Al3O6F1,50.16133117675781,1.82460466,4.5248
Na8Ca2Ta2Si5S1O24,50.100425720214844,2.09544574,2.6038999999999994
Na1Ca1Ti1Mn1Si2O8F1,50.08474349975586,2.74717168,2.4152
Tl1C1O2,50.07566452026367,1.58346555,2.8853
Rb2Na2Al3Ge3O12,50.067012786865234,4.510314,0.0
Na14Ca6Zr2Si5S7O48,50.035240173339844,2.12382286,2.4939
Na6Co2C4S1O16,50.00236511230469,1.23864604,2.7228000000000003
Na2Al4In4Si1S11O48,49.96537780761719,2.98989754,2.3280000000000003
Na2Al4In4Si1S11O48,49.96537780761719,2.98989754,2.3280000000000003
Na4Mg1Ti2Si2O10,49.95635223388672,5.59737147,0.0
Si1H12C2N2F6,49.953006744384766,-3.16392896,6.8492
Si1H12C2N2F6,49.953006744384766,-3.16392896,6.8492
Na3V1P1C1O7,49.93489074707031,3.28765715,2.1544
Rb1Sr1C1O3F1,49.912445068359375,-0.02542798,4.1259
Hg1C1N1O3,49.89995574951172,-1.87984885,0.0
Ca1Bi1C1O4F1,49.881683349609375,3.16069636,2.2248
Na2Li1Mn1P1C1O7,49.86286163330078,5.36223432,3.0672
Na2Li1Mn1P1C1O7,49.86286163330078,5.36223432,3.0672
Na2La4In4Si1S11O48,49.85150146484375,1.51823256,1.4031999999999998
Zr1Hg1H10C6O17,49.846927642822266,-0.9210152,3.2128
K2U1C2S2N1O8,49.83209991455078,1.35122481,1.3998
Al1Ag1O2,49.82878112792969,4.20479798,1.4090999999999996
Na2Si1H10O8,49.82402038574219,-1.13046401,4.6022
Na4Al1Cr3P8O28,49.82167053222656,1.85421128,3.1436
Li2V1P4H8O16,49.80878448486328,2.29667818,2.3981
Li9Mn10O20,49.782440185546875,3.24885451,0.0
Rb3Li1Er1V2O8,49.76276397705078,2.07743119,1.1197000000000004
Na3Li1Mn1B1P1O7,49.72947311401367,2.18875649,2.4324000000000003
Na3Li1Mn1B1P1O7,49.72947311401367,2.18875649,2.4324000000000003
Na1Zr3Ta1Si3S3O24,49.70320129394531,0.70011963,2.5233000000000003
Na3Si1Sn1C1O7,49.66410446166992,4.23453392,0.0
Na3Si1Sn1C1O7,49.66410446166992,4.23453392,0.0
Li7Ti3Si2O12,49.63531494140625,6.45465113,0.0
Li7Ti3Si2O12,49.63531494140625,6.45465113,0.0
Na5Li1Mn2P2C2O14,49.63129806518555,2.07746169,3.3952
Na5Li1Mn2P2C2O14,49.63129806518555,2.07746169,3.3952
Li5Ca9B7O21F2,49.624000549316406,5.62989143,4.2
Li5Ca9B7O21F2,49.624000549316406,5.62989143,4.2
Li1Tl1O2,49.59994125366211,3.56241511,0.4020000000000001
Ca11Si4Cl1O18,49.58343505859375,6.64716767,0.0
Ca2Al1H2O1F7,49.576080322265625,5.23893647,6.5056
In1H10C2Se1Cl3O2,49.55634689331055,-0.80676115,3.3684000000000003
Mg30Mn1C1O32,49.54946517944336,5.57525047,1.9097
Li7Si2Ni3O12,49.48076248168945,3.89600055,0.5914999999999999
Li7Si2Ni3O12,49.48076248168945,3.89600055,0.5914999999999999
Li7Si2Ni3O12,49.48076248168945,3.89600055,0.5914999999999999
V3P2C2N6O14,49.46336364746094,-1.32903906,0.0
Na3Ni1B2O6,49.46051788330078,1.26443116,0.0
Na3Ni1B2O6,49.46051788330078,1.26443116,0.0
H20C3N4O10,49.451995849609375,-0.70245911,4.7128
Na1Ca4B3O9,49.40009689331055,2.21804984,4.0868
Rb1Mg6C1O8,49.37602996826172,4.80911684,0.0
Na42Mg8Ta16Si33S3O144,49.351806640625,2.41092269,2.7505
Cs1Na2Be6B5O15,49.349693298339844,0.56914838,4.5093
V1H6C1N1O3,49.34246063232422,1.22028731,2.9104
H9C2N5Cl2,49.30842971801758,-0.82132621,3.7509
Na8Ca1Hf3Si5S1O24,49.280818939208984,2.02653914,3.4449000000000005
Na6Mg1Ti7Si6S6O48,49.242919921875,1.4945178,1.6961000000000002
Ca3Hf1Si2O9,49.20801544189453,2.04527561,4.678
Mg1H40C10Br2N20O10,49.180397033691406,-1.26788088,4.8406
Na1Tb1P2H2C1O7,49.17963790893555,0.77287446,0.4361
Na4Ca2Sc2Si1S5O24,49.119285583496094,1.38896441,3.0460000000000003
Na2Si1H16O11,49.106689453125,-1.20446555,4.491899999999999
Mg5Si2O8F2,49.06550598144531,2.35755537,4.9129000000000005
Ho1C3S3O18F9,49.02309036254883,-3.33214839,0.0268999999999999
Na2Sc4Al4Si1S11O48,48.973609924316406,1.91750904,3.665
Na2Sc4Al4Si1S11O48,48.973609924316406,1.91750904,3.665
Ca1H2C1O4,48.96924591064453,0.54300237,5.217
Na1Ta1Ti3Si3S3O24,48.95391082763672,0.92645543,1.6658000000000002
Na10Sc1Nb7Si12O48,48.92992401123047,1.27841581,2.7687
Li3Mn1As1C1O7,48.92294692993164,1.77533052,2.1046
Li3Mn1As1C1O7,48.92294692993164,1.77533052,2.1046
Co1H17C1N8O8,48.89556884765625,-0.78372903,0.939
Na2Mg1Si1O4,48.80604553222656,1.21093376,3.9456
Li4Be3P3Br1O12,48.80354309082031,1.42624376,6.0638000000000005
Mg3Si1O4,48.7972412109375,8.38681285,0.8048000000000002
Sr3Li6Ta2O11,48.76475524902344,5.59280718,4.1256
Cs2Li2Ti1O4,48.7335205078125,0.7541609,3.9554
Li9Mg3P4O16F3,48.71745300292969,1.22601564,5.5656
Na2Al8Si1S11O48,48.691402435302734,3.61182985,3.186300000000001
Na2Al8Si1S11O48,48.691402435302734,3.61182985,3.186300000000001
Cd2H11C2N1Cl5O2,48.65690994262695,-1.31744605,0.2324000000000001
Ca1Mg14C1O16,48.64875030517578,4.62344959,1.0687999999999995
Tm4Si2S3O7,48.64839172363281,4.67551651,2.6506
Na6Mn2P1C4O16,48.63698959350586,0.91028802,0.0
Na3V1Si1B1O7,48.63621520996094,1.76015681,1.2076
Na3V1Si1B1O7,48.63621520996094,1.76015681,1.2076
Al1H12N3F6,48.62297058105469,3.71389431,5.861000000000001
Li1C1O2,48.609004974365234,-0.43460468,3.5989
Li1C1O2,48.609004974365234,-0.43460468,3.5989
Ca6Al7O16F1,48.608642578125,1.24286771,3.8751000000000007
Na3Ga1B4O9,48.57806396484375,0.75205273,4.3701
Li8Mn9O18,48.55887985229492,3.33954315,0.2562000000000002
Na4Al3Si3I1O12,48.53838348388672,0.52614989,4.2106
Na4Al3Si3I1O12,48.53838348388672,0.52614989,4.2106
Li3H24Ru1Cl6O12,48.52757263183594,0.50993074,0.0
Na1Ce1P2H2C1O7,48.472900390625,2.08290213,0.7201000000000002
Li2Ni1Sn1P2O8,48.437721252441406,4.00647861,1.7729999999999997
Li2Ni1Sn1P2O8,48.437721252441406,4.00647861,1.7729999999999997
Er2Si1S1O4,48.43145751953125,4.54302569,2.811400000000001
Mg7Ti1Al6Si8H8O38,48.402523040771484,2.94022514,2.5706
Mg7Ti1Al6Si8H8O38,48.402523040771484,2.94022514,2.5706
Na2Li1Al1P2H2O9,48.399436950683594,6.62072997,5.1375
Na2Li1Al1P2H2O9,48.399436950683594,6.62072997,5.1375
Ca1C4O4,48.3389778137207,-0.77363185,3.8244
Cs2Li5B7O14,48.33734893798828,0.70037292,3.9805
Cs2Li5B7O14,48.33734893798828,0.70037292,3.9805
Be3Zn4Si3S1O12,48.30544662475586,1.42853183,4.2033
Na5Li1Ni2P2C2O14,48.30461120605469,1.57356025,3.5650000000000004
Na5Li1Ni2P2C2O14,48.30461120605469,1.57356025,3.5650000000000004
Na5Li1Ni2P2C2O14,48.30461120605469,1.57356025,3.5650000000000004
Rb1C1O2,48.28377914428711,-0.16031564,2.9410000000000003
Na8Zn3Si3Ge1S3O24,48.25133514404297,2.38419107,1.6145999999999998
Na12Ca4Nb2Si6S3O36,48.22833251953125,1.90471483,1.7748
Eu1H6C1I3N1,48.213706970214844,2.2662963,1.4358999999999995
Na12Ca4Ta2Si3P6O36,48.16705322265625,1.71707503,3.1304
Al3P2H8O14,48.15412902832031,1.18209854,0.0131000000000001
Na6Ca1Zr1Si6O18,48.135406494140625,1.53680314,4.314500000000001
Li1Mn3Al2H6O12,48.123497009277344,-1.42894511,0.5024
Li1Mn3Al2H6O12,48.123497009277344,-1.42894511,0.5024
Na2Zn3Si2O8,48.083595275878906,0.85596393,2.7951
Al1P1H9C3Cl3,48.072792053222656,3.41338115,5.6312
Al1P1H9C3Cl3,48.072792053222656,3.41338115,5.6312
Sr7Si1B3N1O13,48.07196807861328,3.23918273,0.6242000000000001
Sr7Si1B3N1O13,48.07196807861328,3.23918273,0.6242000000000001
Na6Ni2P1C4O16,48.0477180480957,1.05735358,0.0
Na6Ni2P1C4O16,48.0477180480957,1.05735358,0.0
As2H5C1O6,48.03960418701172,-1.7109054,1.659
Cs1C1O2,48.01499938964844,0.29985246,4.1557
Na8Ca2Sc2Si3S3O24,47.953739166259766,2.45256117,2.3594000000000004
Na1Ca4Si8H16O28F1,47.931724548339844,0.229475,4.8688
Li3Mn1P2H1O8,47.92353057861328,2.41835677,4.174
Ca4Mg1B4H6C2O18,47.915985107421875,1.58549668,4.2989
Ca4Mg1B4H6C2O18,47.915985107421875,1.58549668,4.2989
Na3Sn1P1C1O7,47.848388671875,2.80115139,3.1036000000000006
Na4Al3Si3Cl1O12,47.846866607666016,-0.1081618,4.697500000000001
Na4Al3Si3Cl1O12,47.846866607666016,-0.1081618,4.697500000000001
Ni1H20C8N10,47.79347229003906,1.42204176,2.0089
Ni1H20C8N10,47.79347229003906,1.42204176,2.0089
Al1H12Cl3O6,47.76618957519531,-1.21075283,5.1391
Li2Mn1Al1O4,47.746849060058594,2.53951954,0.7265000000000001
Li2Mn1Al1O4,47.746849060058594,2.53951954,0.7265000000000001
V2Ni1H4O8,47.73780822753906,0.34693651,0.8917999999999999
Na1Ca1Al1P1H1O5F2,47.71687316894531,1.52092877,5.4043
Cs1Cd1B1O3,47.70469665527344,0.82753733,1.6462
Cs2U1C2S2N4O8,47.703365325927734,-0.27597728,1.4194
Li3Mg1P1C1O7,47.68885040283203,1.10561,5.3898
Li3Mg1P1C1O7,47.68885040283203,1.10561,5.3898
Na3Sn1As1C1O7,47.68550109863281,2.54213905,2.2552
Li2Ni1Ge1O4,47.68083953857422,3.84704786,2.9925
Li2Ni1Ge1O4,47.68083953857422,3.84704786,2.9925
Na10Ca8Si1S11O48,47.669517517089844,1.2163978,3.9065
Na3Mg1C2Br1O6,47.656864166259766,0.72816207,3.8547
Na8Ta1Ga3Si5S1O24,47.65179443359375,2.37374992,3.1956
Na1Ca2Si3H1O9,47.649478912353516,1.6570081,4.848599999999999
Tl2Ni1H12Se2O14,47.5885009765625,-0.30200717,3.8339
Rb1Li1H4N2,47.54369354248047,-0.02492435,2.3503
H2C1O1,47.50096893310547,0.16753935,0.0228
Li3Al2V1O6,47.436561584472656,4.85283842,1.7569
Li3Al2V1O6,47.436561584472656,4.85283842,1.7569
